total_output_power,pa1,pa2,pa3
694,224.6,226.68,226.27
694.09,223.57,226.79,226.47
695.23,225.61,226.77,226.32
694.82,224.48,227.2,226.18
692.86,224.37,226.78,225.87
693.94,224.59,227.16,226.4
692.29,224.3,226.79,226.77
692.09,224.69,226.63,226.16
692.77,224.5,226.83,225.95
694.71,225,226.97,226.87
691.82,224.47,226.49,225.98
691.79,224.17,226.42,225.83
693.92,224.67,226.56,226.21
693.47,224.5,226.77,225.89
693.06,225.01,227.2,226.48
690.28,224.46,226.12,225.84
691.83,225.29,226.77,226.36
692.16,223.83,226.78,226.76
690.75,225.86,226.77,226.76
690.62,226.77,227.2,226.75
690.55,225.75,227.31,227.2
690.37,225.77,226.66,226.02
691.36,226.88,227.11,225.96
690.45,225.68,226.75,226.56
691.5,224.07,226.67,225.81
691.85,224.87,227.09,226.27
693.03,224.44,226.73,226.18
692.94,224.98,226.7,225.78
692.71,223.68,227.02,226.36
693.65,223.85,227.06,226.57
693.46,225.04,227.21,226.89
695,224.6,227.32,226.66
693.4,224.3,226.97,226.28
692.84,224.15,226.71,225.86
694.25,225.07,226.78,226.21
694.37,225.48,227.26,226.25
693.23,224.83,226.86,226.29
694.15,224.3,226.58,225.89
692.46,224.18,226.77,225.51
695.36,224.74,227.53,226.57
694.13,224.3,227.1,225.86
693.61,224.25,226.4,227.07
692.78,225,225.95,225.83
693.9,225.48,226.8,225.85
695.5,224.92,226.66,225.69
694,224.5,226.36,225.61
696.68,225.34,226.06,225.76
696.34,225.28,226.72,226.02
694.19,224.88,226.39,225.57
693.56,224.94,226.14,224.62
697.1,225.14,227.13,226.91
694.94,225.67,226.36,225.62
696.34,225.23,226.89,226.47
695.69,224.19,227.34,226.68
694.7,223.51,226.32,226.28
699.11,225.01,226.67,226.71
696.82,225.59,226.99,226.69
697.82,225.8,226.8,226.56
694.66,224.85,225.15,225.3
696.3,225.64,226.12,225.46
695.02,226.66,225.85,225.92
696.31,225.57,226.85,225.76
697.85,225.09,226.84,226.64
696.83,225.16,226.54,225.93
697.34,224.06,226.35,226.79
695.38,224.67,225.89,226.8
695.63,225.52,225.63,226.45
693.81,224.41,226.46,225.78
695.62,224.43,226.39,226.54
693.69,224.85,226.91,224.87
694.92,224.4,226.95,225.83
693.1,224.08,226.17,225.22
694.16,224.96,226.26,224.87
696.98,225.04,226.43,226.16
694.84,224.05,226.03,225.66
695.64,226.03,226.12,226.66
693.79,225.49,226.26,224.5
694.51,224.63,226.99,225.41
693.52,225.19,225.83,224.65
693.57,224.54,226.91,224.86
694.36,224.81,226.66,225.62
694.37,224.22,226.54,225.87
694.36,224.35,227.56,225.06
693.3,223.35,227.57,224.79
693.63,224.21,227.24,224.39
693.76,224.62,227.99,224.64
694.67,224.42,227.59,224.69
693.86,224.3,226.66,225.69
695.68,225.85,226.25,226.26
695.09,225.32,225.87,225.61
696.65,225.81,226.59,226.22
694.82,225.65,226.41,226.51
696.27,226.28,226.66,226.65
695.89,226.79,226.72,227.08
695.64,226.06,225.9,226.2
698.39,226.41,226.96,227.06
696.01,224.81,227.31,225.93
698.55,226.19,226.6,226.66
694,224.07,226.77,226.07
693.45,224.13,225.74,226.18
693.96,224.75,224.96,225.63
692.89,223.91,225.35,225.62
693.69,223.38,225.77,225.46
698.3,224.98,226.67,226.71
693.79,224.44,225.98,225.75
694.2,224.08,225.21,226.74
695.96,224.7,227.29,225.36
695.58,224.71,227.94,225.88
694.59,224.94,227.84,226.79
695.11,225.53,227.73,227.12
695.42,224.82,227.45,226.82
693.49,224.9,225.48,226.24
694.68,224.3,226.82,225.66
693.43,224.26,227.6,225.3
693.03,224.09,227.42,225.04
693.61,224.11,227.51,225.54
694.31,223.82,227.95,225.66
691.79,224.39,226.21,225.22
691.93,224.47,225.98,225.39
690.94,224.63,224.86,225.96
692.5,225.24,226.03,226.37
693.14,224.28,227.52,225.28
692.34,224.21,226.31,225.96
692.5,224.35,226.6,226.48
693.61,224.95,226.98,225.84
692.72,224.95,227.33,225.63
694.05,225.83,227.56,226.1
694.05,225.13,226.22,227.08
695.33,224.88,227.07,225.64
694.14,224.29,227.96,225.68
694.09,223.89,227.62,225.54
695.59,224.82,227.2,226
696.78,225.11,226.98,226.37
694.65,225.21,226.41,226.22
692.89,224.89,225.77,225.84
693.14,224.79,227.14,226.16
693.86,224.19,227.17,226.03
692.67,225.61,224.83,225.85
693.82,225.42,226.48,225.58
694.5,225.32,227.91,225.82
694.16,225.04,227.78,225.16
693.28,225.65,226.25,225.77
693.07,224.94,227.02,224.82
693.42,224.9,226.2,225.96
693.35,225.32,225.93,226.37
692.74,224.45,226.89,224.87
691.39,224.06,226.99,224.89
691.84,224.25,226.7,225.74
693.57,224.96,227.94,226.69
693.09,224.28,226.23,225.95
690.16,223.98,225.07,226.36
692.75,224.24,227.28,225.77
694.89,225.64,227.22,226.1
692.96,225.64,227.36,225.33
692.96,225.42,226.94,224.54
692.48,224.54,227.2,224.95
693.79,225.57,227.42,225.04
694.12,225.11,227.2,225.2
693.06,224.4,226.98,225.3
692.32,225.49,227.22,226.27
691.22,224.47,227.2,225.62
694.33,225.75,227.2,225.52
692.25,223.97,227.06,225.94
691.42,224.92,226.07,226.93
693.46,224.5,227.41,226.01
692.12,224.89,227.41,225.19
692.07,225.41,226.57,225.48
693.82,224.39,226.98,225.47
691.94,224.19,227.15,225.73
691.97,224.34,227,225.31
692.87,224.44,226.95,225.25
693.34,225.1,227.19,225.14
691.13,224.68,227.4,225.84
689.02,224.18,226.79,224.81
690.82,224.1,227.19,225.36
691.42,223.56,226.49,224.86
690.04,223.5,226.84,224.64
691.89,224.88,227.56,225.7
691.05,225.16,226.74,224.59
691.76,224.28,226.89,225.59
694.12,224.72,227.3,227.11
692.22,225.6,226.84,225.03
692.34,225.83,226.64,225.24
693.29,225.57,226.74,224.66
692.76,223.95,227.09,225.64
692.27,225.51,227.06,225.84
692.32,225.51,226.57,224.93
690.89,225.45,226.36,225.46
689.28,223.68,226.87,225.1
693.04,224.56,227.75,226.56
691.36,224.51,226.78,225.19
692.38,224.38,226.93,225.44
693.47,224.49,227.19,225.56
692.82,225.21,227.59,225.85
692.62,224.41,227.65,225.79
693.68,224.72,227.4,225.83
691.56,224.08,227.01,225.02
693,223.88,227.26,225.77
692.58,223.98,227.02,225.93
694.46,224.08,227.98,226.1
692.36,224.01,227.38,225.62
693.66,224.76,227.65,225.3
693.42,226.04,227.18,225.62
690.5,224.07,225.82,224.95
692.44,224.65,226.47,226.87
693.76,224.89,226.85,226.97
694.25,224.96,227.74,225.54
693.72,224.41,227.67,225.62
694.87,226.49,227.38,225.63
692.52,224.66,227.1,225.93
694.73,225.14,227.62,225.74
695.29,224.82,227.21,225.95
696.07,225.17,227.49,226.27
694.22,223.89,227.88,225.52
696.91,226.35,227.35,226.37
695.85,224.9,227.73,225.54
695.07,225.26,227.86,226.24
693.43,224.29,227.27,225.84
694.05,225.11,226.88,224.88
695.35,225.93,226.88,225.62
693.78,224.42,227.14,225.57
693.33,224.3,227.26,224.61
694.91,225.46,226.88,225.84
692.38,224.41,227.08,225.88
691.53,224.09,226.79,225.36
693.09,225.01,227.21,225
692.57,224.01,226.98,224.95
692.42,225.48,226.24,224.45
693.16,223.55,226.45,226.21
693,224,227.2,224.86
692.77,223.63,226.57,224.95
693.63,223.99,226.87,224.8
693.13,224.6,226.89,224.91
691.51,224.56,226.9,225.65
693.94,225.21,226.79,226.23
694.74,225.07,226.26,226.35
694.04,225,226.93,225.01
692.03,224.74,227.02,225.93
694.04,224.54,227.51,226.01
694.39,225.31,226.96,224.81
695.31,224.8,226.68,225.32
693.46,223.96,227.34,225.39
692.77,224.63,227.45,224.78
693.76,224.34,226.87,226.31
691.52,224.55,227.04,225.6
692.21,224.74,227.44,225.59
694.25,225,227.5,225.92
692.44,224.29,226.88,224.8
693.47,224.65,227.08,224.91
694.7,225.22,227.43,225.65
694.14,224.16,227.09,225.86
692.55,225.11,227.57,225.55
691.84,224.29,227.05,225.1
693.01,223.97,227.11,225.32
693.66,225.26,227.08,224.87
695.63,225.23,227.6,225.84
693.2,224.98,227.21,225.84
693.57,225,227.01,225.63
693.37,224.2,227.47,225.41
691.25,224.83,225.99,225.77
693.55,224.43,227.1,226.01
692.65,224.17,227.4,226.02
696.03,224.5,227.94,225.02
692.81,224.31,226.99,225.3
691.89,225.38,227.2,225.9
692.82,224.6,227.31,225.48
691.98,223.94,227.34,225.53
692.34,224.8,227.17,225.48
692.48,224.71,227.33,225.04
693.47,223.98,227.3,225.12
695.05,225.53,227.92,225.88
692.8,225.09,227.56,225.87
693.3,224.15,227.59,224.72
694.04,224.29,227.46,225.41
694.69,224.78,227.52,225.12
695.27,225.27,226.88,225.31
695.11,225.37,227.64,225.46
696.65,224.86,227.62,225.11
694.16,225.29,227.79,225.41
692.48,224.79,227.59,225.58
691.84,225.63,225.04,226.09
691.94,224.53,225.87,225.88
692.7,224.18,225.14,226.25
692.88,224,225.31,226.36
695.4,225.3,227.81,226.35
695.33,224.76,227.62,225.52
693.09,225.46,226.44,221.98
693.83,224.55,227.64,225.01
692.28,224.13,227.86,225.12
692.73,224.73,227.64,225.77
692.64,224.36,227.63,225.18
692.74,224.55,227.22,225.39
692.8,224.71,227.29,225.09
694.15,225.38,227.73,225.09
695,226.19,227.84,225.59
692.11,224.71,227.62,225.44
692.98,224.59,228.37,225.74
690.43,223.85,225.75,226.16
692.62,224.52,227.47,225.38
692.45,224.81,225.16,225.65
692.77,224.81,224.9,226.22
691.89,224.83,225.41,226.1
692.09,224.61,224.83,226.03
691.4,224.04,225.96,225.65
693.21,223.93,227.03,225.54
693.38,224.85,226.96,225.54
693.42,224.96,227.2,225.15
693.39,224.89,227.3,225.21
691.83,224.41,226.27,224.61
693.04,224.36,227.71,224.77
694.74,224.39,227.96,224.64
693.42,224.51,227.31,224.75
692.78,224.52,227.39,224.88
693.46,224.17,227.45,224.82
694.36,224.79,227.62,224.8
695.28,225.47,227.75,225.62
698,226.44,226.91,226.77
692.91,224.24,226.95,226.49
692.78,224.8,227.34,225.44
694.56,224.62,226.51,225.03
693.99,223.99,227.86,224.37
695.77,225.53,226.56,226.52
695.95,225.53,227.3,226.68
695.71,225.91,227.43,225.51
695.81,225.27,226.95,226.37
692.93,224.11,227.51,225.23
693.15,223.76,227.36,225.22
694.21,225.11,227.42,225.33
691.39,224.64,224.93,226.08
691.86,224.62,227.12,224.91
691.45,224.4,227.1,225.12
692.82,224.07,227.2,225.02
695.37,225.26,227.69,225.42
692.62,225.29,227.04,224.58
692.59,224.75,226.99,225.33
693.27,224.31,227.22,225.76
691.96,225.1,227.62,225.77
693.5,224.18,227.08,225.56
692.13,224.18,227.19,225.42
692.04,224.11,227.08,224.59
691.46,223.98,227.03,224.7
691.47,224.01,226.95,224.88
691.38,224.92,226.47,225.23
691.51,224.39,226.69,225.36
694.11,225.21,226.89,226.07
694.69,224.96,227.6,225.56
695.25,225.06,228.19,227.15
689.86,224.57,225.1,225.34
692.16,224.66,225.73,226.2
692.3,224.43,225.95,225.79
695.11,224.81,226.79,226.82
693.69,224.18,225.7,226.14
691.83,224.51,226.55,226.34
692.08,223.47,226.03,226.14
693.76,225.42,226.34,226.71
693.1,223.79,226.72,226.57
694.86,225.51,226.78,226.55
693.64,224.7,226.83,226.6
693.83,226.13,227.07,226.49
695.31,225.43,227.09,226.88
692.78,223.56,226.99,226.46
695.72,225.58,227.2,226.68
693.95,225.12,227.49,226.57
694.36,224.7,226.98,227.22
694.69,223.86,226.18,227.85
693.45,224.58,225.71,226.9
695.27,225.48,227.18,226.58
695.04,225.45,226.06,227.53
692.4,224.85,225.96,225.45
694.27,224.47,225.89,226.85
694.63,224.76,225.76,226.9
692.85,224.4,226.56,225.71
692.86,225.04,226.86,224.77
692.64,224.22,225.5,225.84
693.72,224.57,226.25,226.15
693.48,225.21,225.65,225.13
693.38,224.53,226.5,224.92
693.28,224.9,227.04,225.32
692.43,225.56,226.58,224.5
691.08,223.68,226.12,224.73
692.01,224.16,226.54,224.6
692.46,224.51,225.21,225.25
692.44,224.78,225.5,224.77
693.66,224.85,225.49,225.15
694.5,225.25,226.35,225.23
690.7,225.32,226.48,225.21
690.39,225.67,226.71,225.32
691.98,226.37,227,225.72
692.12,225.73,226.97,225.73
693.43,226.57,226.99,225.87
692.52,225.67,226.77,226.21
690.97,224.8,226.68,225.28
690.4,224.5,226.48,225.14
693.83,224.94,227.58,225.78
693.62,224.91,226.79,225.12
695.71,225.72,227.4,226.09
694.65,224.48,224.19,225.63
693.12,224.21,226.26,225.57
692.98,225.35,226.46,224.84
694.04,224.98,226.25,224.76
693.46,225.15,226.14,224.69
694.05,225.11,226.73,225.56
695.97,224.68,227.18,227.38
694.66,224.99,226.25,225.83
696.02,225.25,227.27,225.5
694.79,225.34,227.08,225.86
695.58,224.54,227.24,225.83
692.97,224.87,226.43,225.29
693.95,224.81,226.34,224.81
692.87,224.81,226.33,224.71
692.8,224.94,226.19,225.03
693.74,225,226.35,224.4
693.61,224.63,225.38,224.52
693.04,224.3,226.25,225
692.65,223.8,225.74,224.5
693.3,223.98,225.96,224.81
692.56,223.55,226.43,225.1
694.15,224.13,226.25,225.2
696.96,226.35,226.9,225.31
696.3,225.96,226.96,225.55
696.15,225.85,226.93,225.69
693.94,224.68,226.78,225.19
695.36,225.23,226.26,224.7
694.27,224.57,226.57,225.22
692.83,224.03,226.11,225.37
695.36,224.68,226.71,225.83
694.14,224.4,226.39,224.83
693.63,224.86,225.8,224.38
693.95,223.54,226.78,224.99
692.97,224.87,226.41,224.85
694.87,225.32,226.66,224.92
694.21,225.2,226.75,224.95
693.79,225.32,226.55,225.14
693.47,225.53,226.06,225.52
691.83,224.87,226.18,224.39
693.05,225.45,225.79,224.28
695.46,225.32,226.23,224.39
694.02,225.12,225.94,224.86
693.31,224.08,226.04,225.22
694.91,224.16,226.81,225.12
694.35,224.3,226.55,225.22
694.4,224.51,226.68,225.14
694.67,224.38,226.57,224.79
695.8,224.92,226.85,225.47
695.42,224.82,226.72,225.84
695.84,224.79,226.83,226.05
694.28,224.41,226.85,225.68
694.36,225.06,226.37,225.22
694.13,225,226.99,225.77
694.37,224.46,226.88,225.87
693.25,224.88,226.85,225.27
691.87,224.64,226.48,225.68
692.54,224.94,226.07,225.14
693.91,225.03,226.48,225.63
694.31,225.09,227.21,225.7
693.44,224.65,226.89,226.52
693.42,224.4,226.68,226.39
692.52,224.64,226.25,224.69
695.41,224.99,226.96,226.17
695.8,225,226.72,225.93
695.68,224.61,226.93,226.01
695.36,224.9,226.53,226.07
696.28,226.21,226.47,225.7
692.82,223.37,226.58,225.32
695.46,224.58,226.99,226.04
694.91,226.03,226.79,225.37
693.52,223.97,226.85,225.97
694.19,224.37,226.3,225.14
694.73,224.43,226.57,226.22
695.15,224.35,226.68,225.84
697.22,225,227,226.15
695.98,224.7,226.57,224.91
695.38,224.36,226.44,225.57
695.14,224,226.88,226.49
694.26,224.18,226.93,226.01
694.3,225.15,226.76,225.58
698.81,225.41,227.46,226.36
695.89,224.55,226.79,225.81
695.07,225.53,226.89,225.45
694.42,224.42,226.88,225.55
695.88,225.04,226.99,225.59
694.79,224.08,227.15,226.05
695.32,224.27,227.3,226.31
695.94,225.27,227.56,226.11
696.78,225.56,226.91,226.24
693.7,223.58,226.77,225.76
693.79,223.31,226.57,225.24
693.3,223.7,226.68,225
695.68,225.19,226.89,225.76
696.34,225.36,226.89,226.12
694.8,224.61,227.15,226.33
693.88,224.86,226.39,225.37
697.1,225.49,226.63,225.89
696.63,223.88,227.52,226.68
696.63,224.31,226.99,226.32
696.3,224.8,226.88,225.37
697.12,224.55,227.04,226.37
696.81,224.73,227.04,225.89
698.29,225.12,226.96,226.01
694.52,225.53,226.48,225.28
694.13,225.64,227.09,225.97
693.8,226.23,227.31,225.98
694.69,226.19,226.88,225.99
693.43,225.78,227.31,226.93
692.99,225.53,226.42,226.16
692.24,226.84,226.59,226.69
692.71,226.33,226.88,226.05
692.8,224.82,227.2,226.27
692.8,225.42,227.41,226.87
694.99,224.11,226.71,226.3
695.58,225.02,226.92,225.63
696.49,224.75,227.13,225.84
697.11,224.94,227.21,225.88
695.56,223.98,227.39,226.12
696.05,224.45,227.67,225.84
697.93,225.93,227.3,226.47
696.69,224.38,227.42,226.57
696.25,225.06,226.81,226.5
696.17,225.03,226.85,226.66
696.81,225.14,227.88,226.3
697.01,224.6,227.59,226.46
697.19,225.12,227.97,227.22
694.98,224.51,226.88,225.22
695.38,225.13,227.09,225.98
695.31,224.71,226.69,225.89
697.09,225,227.24,226.58
696.26,224.88,227.68,226.63
695.02,224.74,226.74,226.7
694.51,224.6,227.15,227.44
697.16,225.93,227.51,226.59
694.77,225.46,226.46,226.37
694.93,224.66,226.85,226.35
696.96,224.54,227.51,227.14
697.62,224.65,227.3,227.29
695.51,224.1,227.14,226.64
695.68,224.84,226.99,226.83
694.79,224.75,227.11,226.92
694.61,225.21,227.3,226.23
694.7,225.83,226.77,225.15
694.94,225.77,227.2,224.31
696.24,224.89,226.6,226.62
694.89,224.43,226.57,226.14
695.22,224.01,226.18,226.85
696.26,223.9,227.09,226.52
695.26,224.57,227.09,225.39
694.41,225.11,227.19,224.69
694.43,224.2,226.89,225.69
695.03,224.92,226.7,224.77
697.06,224.34,226.95,226.88
696.7,224.44,227.63,225.75
693.26,224.05,226.99,224.47
694.62,224.78,226.44,226.31
696.99,226.05,227.21,226.57
695.65,225.26,227.01,226.86
696.06,224.83,226.42,226.66
696.68,224.48,227.16,227.11
695.68,225.42,227.25,224.69
695.58,224.04,226.53,225.82
696.51,225.31,227.5,226.34
695.96,225.32,226.93,227.06
695.37,224.82,226.66,226.55
695.33,224.33,227.31,226.66
695.12,224.97,227.19,227.04
697.41,225.5,227.81,227.33
695.64,225.37,226.82,227.29
695.31,225.16,227.12,227.51
693.59,224.73,227.18,224.94
692.77,225.32,226.88,224.86
694.09,224.98,226.94,224.39
696.11,225.65,227.44,227.1
694.42,225.63,227.41,225.32
694.68,225.07,227.4,225.28
693.98,225.62,227.87,224.74
691.97,223.57,227.04,224.66
695.03,225.01,227.62,226.1
694.39,225.23,227.52,225.85
693.75,225.34,227.2,224.68
695.95,224.74,227.16,225.27
692.68,224.84,225.9,224.81
689.63,225.71,225.13,224.46
691.45,224.78,224.73,225.07
690.01,224.19,225.39,224.77
696.91,225.7,226.87,227.4
694.43,225.53,226.88,225.7
694.42,224.53,227.49,224.89
695.92,224.2,227.31,225.86
694.88,225.55,227.5,224.56
695.04,224.6,227.26,224.51
695.48,223.9,226.86,226.66
695.37,225.1,226.9,225.94
694.42,224.72,225.97,226.62
693.97,225.17,226.51,226.56
692.84,224.55,226.77,224.77
692.44,224.07,226.3,225.95
693.99,225.41,226.36,226.27
694.91,225,227.02,225.63
694.34,225,226.78,225.19
694.1,225.02,227.22,225.21
692.8,225.44,225.67,225.17
694.02,225.27,225.97,225.61
693.27,224.67,226.58,225.03
693.45,225.03,227.25,225.71
693.88,225.11,227.09,225.14
693.43,224.55,227.67,225.29
694.74,225.53,228.35,226.36
695.06,225.26,226.07,226.48
694,223.85,226.22,226.6
693.51,224.33,226.68,226.95
694.73,225.3,226.09,226.46
695.63,225.2,226.77,226.15
696.51,224.84,227.33,226.72
693.72,224.72,227.18,227.07
694.08,224.8,226.46,226.79
695.07,225.06,226.77,226.35
693.82,224.71,226.49,226.25
693.78,224.66,227.38,226.79
695.04,224.75,227.16,226.89
692.12,224.04,226.71,226.33
694.42,224.82,226.88,227.59
693.44,224.5,226.34,226.65
692.11,225.21,225.61,225.84
692.11,224.9,226.11,226.91
692.77,225.27,226.05,226.22
694.41,225.37,226.7,227.1
693.54,224.29,226.89,226.36
693.65,224.16,226.68,226.72
694.43,224.94,226.9,227.28
694.06,224.5,227.3,227.21
694.09,224.14,227.68,225.7
692.88,224.54,227.2,224.56
693.83,224.71,226.95,226.5
693.98,225.28,226.45,225.67
694.91,225.08,225.83,226.37
693.27,223.8,225.99,226.52
695.31,224.79,226.77,226.44
695.59,224.28,226.79,226.68
694.37,224.3,226.57,226.47
696.63,224.85,226.13,226.73
694.17,225.29,225.51,225.83
696.11,224.67,226.71,226.3
695.69,225.23,226.54,226.5
695.9,225.51,226.14,225.79
693.38,224.25,225.93,225.5
693.55,224.46,226.03,225.85
694.73,225.19,226.25,225.69
695,226.14,226.04,226.24
693.2,224.42,226.17,226.37
692.66,224.37,225.62,226.04
692.47,224.05,225.77,226.25
694.09,224.48,226.68,226.04
693.27,225.19,227.17,224.72
694.33,225.83,225.74,226.29
694.97,224.82,225.53,225.98
694.22,224.68,225.4,226.09
693.96,225.77,225.67,225.69
693.47,224.35,225.25,225.83
695.68,225.95,226.88,225.84
695.06,225.41,225.43,225.94
693.34,224.37,226.11,226.24
694.17,225.21,225.85,226.51
691,224.89,225.08,225.42
692.59,224.16,226.23,226.18
692.79,224.67,226.29,227.06
694.41,225.08,227.61,225.11
694.12,224.32,226.15,225.93
694.91,224.58,226.55,226.76
694.55,224.84,227.46,224.38
694.9,224.62,227.11,227.27
694.26,224.56,227.26,226.95
694.5,224.63,226.9,226.52
693.75,224.17,227.28,226.84
695.31,225.21,226.98,225.72
693.51,226,226.67,225.78
691.71,224.54,227.02,225.8
693.63,224.56,226.04,226.74
693.55,225.19,227.81,225.37
693.66,225.28,227.17,224.57
693.86,225.38,226.91,225.15
693.45,225.78,226.33,226.15
693.77,225.12,225.41,224.8
694.9,224.29,226.46,225.5
695.55,225.48,226.46,225.54
694.08,224.73,226.36,224.87
695.2,225.17,226.68,225.52
694.37,224.39,226.49,225.73
696.7,225.16,227.09,226.4
695.99,225.02,227.09,226.77
694.87,225.47,227.01,225.71
693.97,225.35,226.86,225.51
693.75,225.56,226.45,225.73
694.23,224.47,226.92,226.52
694.04,224.68,227.25,226.73
696.07,225.22,228.31,227
695.3,224.66,227.72,226.25
695.94,224.39,227.62,226.46
695.18,224.47,226.71,225.93
694.83,224.88,226.74,225.43
694.66,223.94,226.52,225.73
693.33,224.24,225.85,225.41
693.78,224.61,225.1,227.4
695.45,224.95,226.95,226.4
694.74,225.12,227.61,224.7
694.11,224.96,226.25,224.9
694.97,224.47,226.48,225.97
695.02,225.29,226.94,225.19
695.51,224.96,226.67,225.66
695.84,225.4,226.92,225.25
696.48,224.82,226.77,225.89
693.94,225.41,226.56,225.01
694,223.76,226.88,226.33
695.63,224.56,226.91,225.98
694.07,223.96,226.98,225.4
693.59,225.5,226.21,225.16
696.3,224.4,227.45,226.79
694.91,224.79,226.95,226.61
693.35,224.08,226.03,227.19
692.77,224.71,225.64,226.76
692.47,224.1,225.34,227.34
695.08,224.25,227.29,226.9
696.4,225.13,227.51,227.32
694.07,225.32,225.5,227.29
695.41,224.36,225.32,227.11
694.08,224.67,226.55,225.31
692.77,224.59,225.83,225.49
692.17,224.25,225,226.49
691.83,225.39,225.43,224.84
692.68,225.2,226.28,225.32
693.58,226.05,226.36,224.39
693.83,225.06,227.16,224.77
694.47,225.58,226.97,225.51
693.14,224.64,226.14,226.04
695.06,225.34,226.98,225.97
695.68,224.05,227.45,226.29
694.48,224.41,226.46,225.47
694.75,225.08,226.62,225.57
696.95,225.08,227.2,227.11
695.23,225.4,226.69,226.57
694.74,224.75,227.83,226.7
695.64,223.75,227.19,226.87
696.51,224.56,227.12,227.13
693.41,224.7,226.53,225.51
694.31,224.79,226.51,225.93
696.21,224.59,226.94,225.85
697.42,225.45,227.12,226.26
696.96,225.07,227.08,226.27
696.96,225.21,227.4,226.16
695.98,224.78,226.86,226.25
695.98,224.85,226.68,226.17
696.5,224.94,226.71,225.9
697.91,226.01,226.78,226.47
696.99,224.41,226.89,226.68
696.01,225.01,226.28,226.5
694.26,225.15,225.9,224.06
693.17,224.22,226.67,224.17
695.09,224.15,226.98,225.78
694.88,224.21,227.33,224.79
696.9,225.22,227.13,225.98
694.89,224.83,225.32,225.83
693.28,224.07,224.62,224.6
695.19,224.43,225.41,225.68
696.29,225.21,226.46,225.41
695.91,225.08,226.03,225.74
696.44,224.86,226.89,226.45
695.77,224.94,226.15,226.08
696.6,224.92,226.67,225.53
695.12,224.17,226.61,225.62
696.65,225.72,226.66,226.65
696.68,224.15,226.87,226.74
696.59,225.25,226.36,225.73
694.62,224.54,225.87,225.92
696.53,225.21,226.49,226.47
697.06,224.27,226.29,225.77
697.95,226.17,226.7,225.67
697.29,226.54,226.87,226.74
696.57,224.88,226.9,226.18
696.35,224.54,226.45,226.37
696.59,224.5,227.62,225.67
697.57,224.97,227.2,225.65
694.21,224.13,225.4,225.47
693.56,224.81,226.56,224.77
693.53,224.45,226.95,224.55
694.69,224.21,227.47,225.19
695.37,224.82,226.31,226.39
695.98,225.74,225.71,226.25
694.73,225.73,226.35,226.45
695.89,225.3,226.78,226.5
695.14,225.1,225.81,226.1
694.25,224.62,226.29,226.55
694.81,224.64,226,226.05
695.36,225.26,226.28,225.84
695.71,225.33,226.05,225.62
695.67,225.07,226.77,226.16
696.23,225.1,226.24,226.05
699.3,225.62,226.82,226.43
697.13,224.18,226.94,226.85
697.33,224.46,227.61,226.05
696.15,223.17,227.87,225.56
699.19,225.61,226.56,226.87
698.52,225.54,227.2,226.81
697.53,225.54,227.06,226.79
697.93,226.05,226.64,226.27
696.82,225.4,227.62,226.75
695,224.4,227.5,225.93
695.91,225.27,227.2,226.5
696.34,224.51,226.98,226.53
693.76,224.58,226.14,225.01
691.98,224.51,225.15,224.72
691.79,224.51,225.71,224.46
695.34,224.92,227.91,224.7
695.7,225.03,227.8,225.22
695.19,225.44,226.6,225.22
693.22,224.2,226.08,225.58
696.34,225.34,226.79,226.36
698.55,225.25,227.52,227.39
694.9,223.64,226.44,226.35
696.24,224.85,226.89,225.38
695.21,223.82,226.88,226.05
695.07,225.41,226.25,225.43
693.48,225.23,226.2,226.13
695.68,224.99,226.89,226.27
694.97,225.13,226.88,227.07
695.67,223.62,227.07,226.66
696.76,224.04,226.91,226.3
695.19,223.92,227.25,226.9
695.31,225.53,226.83,226.04
695.63,225,226.77,226.33
694.29,224.26,226.31,226.13
696.68,225.43,226.71,225.65
695.36,225.04,226.88,226.8
694.23,224.16,226.48,226.45
693.99,224.45,225.18,225.12
694.37,225.73,225.73,225.73
695.22,224.43,226.68,226.2
694.69,224.46,226.54,226.56
696.01,224.79,226.39,226.57
695.32,224.88,226.68,226.05
696.54,224.69,227.19,226.77
694.98,223.53,227.16,226.7
696.71,224.62,227.14,227.04
694.99,224.83,226.56,225.02
693.21,224.51,226.48,225.01
695.46,225.28,226.21,225.65
695.98,225,226.48,225.85
692.46,224.38,225.58,224.92
693.1,224.66,226.38,225.81
696.93,224.93,226.69,227.78
696.45,225.95,227.46,226.08
694.43,225.2,227.06,224.97
695.93,224.89,226.43,225.47
696.55,225.43,225.96,225.33
695.08,224.71,226.03,225.31
695.4,225.01,225.46,224.85
694.95,224.74,225.15,225.41
695.84,224.9,225.75,225.65
695.4,224.28,226.62,226.51
694.09,224.39,225.78,225.61
693.76,224.81,226.41,226.03
695.4,225.04,226.15,226.37
696.15,226.17,226.41,225.76
697.63,225.49,227.01,227.39
694.26,224.92,226.41,226.52
695.22,225.35,227.1,225.97
694.91,225.8,226.31,225.95
695.19,225.86,226.41,226.56
692.81,224.18,225.72,224.77
696.59,224.55,226.66,226.7
696.58,225.09,227.09,226.92
695.06,224.16,226.56,226.31
696.3,224.2,226.09,226.25
694.78,224.5,226.29,226.01
694.8,224.16,226.42,225.97
695.67,224.94,226.56,226.78
694.36,224.6,225.75,225.94
693.14,224.74,225.69,226.19
693.31,224.73,226.36,225.77
694.19,224.56,226.68,227.11
695.07,225.34,226.83,226.53
693.43,224.48,226.32,226.08
694.49,223.78,226.25,226.36
