total_output_power,pa1,pa2,pa3
1417.93,246.61,251.18,249.72
1414.43,247.02,250.53,248.28
1416.47,246.85,250.01,249.02
1415.76,246.31,250.25,249.51
1414.47,246.82,250.47,248.75
1416.89,247.65,250.52,250.2
1415.23,247.54,250.37,249.55
1417.85,246.92,250,247.62
1414.59,246.84,249.91,247.75
1415.09,247.2,250.6,249.05
1413.07,246.9,249.77,248.16
1412.86,247.02,249.46,249.22
1417.51,246.88,250.18,248.98
1419.78,248.24,250.14,249.62
1416.48,246.6,250.93,249.68
1412.78,247.32,251.07,248.78
1414.45,247.32,250.4,249.68
1411.31,246.6,249.94,249.8
1418.04,248.5,249.88,249.43
1419.69,249.01,249.17,248.65
1416.48,248.37,249.19,249.24
1417.31,248.56,250.22,248.73
1418.37,248.65,249.42,249.21
1419.21,248.69,250.39,249.07
1416.49,248.6,249.65,248.65
1417.33,248.77,250.06,249.84
1416.31,248.89,249.47,249.79
1416.64,248.76,249.55,249.79
1419.45,249.37,250.17,249.13
1417.44,249.37,250.66,249.26
1416.47,248.77,250.1,249.68
1416.42,248.81,249.47,249.89
1417.23,248.76,249,250.09
1416.12,249.52,250.02,249.28
1417.85,249.18,250,249.7
1417.5,247.34,250.37,249.65
1416.48,246.69,250.95,250.03
1415.79,247.18,250.95,249.59
1415.13,246.82,250.67,249.71
1418.54,247.05,250.85,250.2
1415.79,248.97,250.05,249.69
1413.06,246.7,249.01,248.82
1414.43,249.01,249.42,249.63
1415.12,246.98,249.91,249.87
1415.76,246.84,249.61,249.77
1415.26,247.05,250.85,249.82
1406.7,246.75,250.13,247.98
1408.21,246.84,248.93,247.1
1412.55,247.1,250.2,248.27
1413.87,246.83,249.34,249.12
1415.61,246.84,250.22,249.56
1416.33,246.83,249.99,249.52
1414.09,248.77,249.03,249.64
1419.93,249.13,249.69,249.36
1419.64,249.54,249.1,249.85
1416,248.79,249.63,249.73
1413.75,246.49,249.63,249.27
1408.74,246.13,248.87,248.34
1414.03,248.47,248.54,248.31
1414.6,249.16,247.92,249.54
1414.25,248.38,248.17,248.17
1409.68,246.06,248.16,248.26
1412.25,245.7,248.68,249.48
1413.81,248.07,250.84,248.78
1416.57,249.4,251.05,247.86
1415.79,248.99,250.41,247.99
1415.95,249.63,250.73,248.55
1418.36,249,250.61,249.8
1418.53,248.89,249.71,248.71
1415.81,249.13,249.95,247.14
1420.58,248.96,250.73,248.83
1415.01,248.32,249.23,247.13
1415.21,249.13,247.74,249.27
1416.48,248.89,250.49,249.67
1416.16,249.28,250.65,248.14
1417.49,249.33,250.88,248.11
1414.43,248.89,250.83,247.98
1416.34,249.24,251.19,248.59
1417.97,249.01,250.64,247.61
1419.89,248.5,249.77,248.58
1411.05,246.69,251.11,248.28
1417.1,246.37,251.53,250.27
1414.02,249.24,251.14,248.22
1413.89,248.94,249.24,248.55
1412.96,248.91,248.99,249.09
1414.9,248.67,250.36,247.43
1417.16,247.99,249.36,249.38
1416.24,248.58,249.11,248.94
1417.7,249.37,250.52,248.89
1417.69,248.65,250.71,249.27
1419.08,248.77,250.96,248.32
1415.81,248.82,250.62,249.08
1416.84,249.44,250.55,249.64
1415.85,249.1,250.92,247.99
1419.54,248.32,250.24,249.55
1418.37,248.55,249.9,249.33
1415.19,248.75,250.37,248.56
1416.47,248.89,250.25,248.27
1414.44,248.83,250.37,247.93
1415.82,248.94,250.24,248.68
1417.85,248.56,250.19,248.97
1415.11,248.62,250.24,249.88
1414.43,248.02,250.12,249.32
1415.72,248.44,249.21,249.27
1413.82,247.87,249.73,248.67
1416.95,248.71,249.8,249.86
1414.05,248.37,249.94,249.51
1415.75,247.77,249.51,249.46
1415.13,248.95,249.65,249.7
1415.11,249.52,249.7,248.83
1415.8,249.22,250.54,249.38
1416.92,248.84,249.58,249.43
1413.98,248.53,250.43,247.51
1414.37,248.32,250.3,248.79
1415.85,249.12,249.74,248.63
1414.76,249.49,249.42,248.16
1413.92,248.77,249.99,249.21
1413.94,248.89,250.37,249.22
1415.79,249.2,250.61,248.61
1416.49,249.11,249.65,247.57
1413.48,248.47,250.05,247.73
1413.22,248.41,249.34,249.24
1413.22,248.53,250.16,248.77
1415.26,248.77,249.96,248.93
1412.2,248.59,250.18,249.39
1415.11,247.75,250.18,249.61
1415.07,248.77,249.6,249.31
1416.54,249.33,250.53,249.94
1415.12,249.19,249.94,249.54
1414.03,248.38,250.27,249.92
1416.2,248.93,249.85,249.73
1414.43,249.08,249.21,247.82
1417.52,249.51,250.68,249.4
1417.18,248.33,249.7,249.53
1412.73,247.53,249.31,248.19
1413.03,247.42,249.13,248.33
1415.12,248.43,248.77,248.66
1414.42,248.67,248.84,248.7
1416.18,248.34,248.96,249.46
1415.42,249.19,249.84,249.3
1415.11,248.84,249.1,249.39
1413.22,248.32,248.77,249.34
1414.22,249.22,249.67,248.62
1413.14,249.2,249.58,249.37
1412.98,249.66,249.46,248.95
1413.15,248.54,249.34,249.22
1413.75,249.11,249.85,247.75
1414.81,249.01,249.31,249.5
1413.22,248.86,249.68,249.03
1409.15,248.43,249.6,248.69
1411.85,248.29,248.78,248.38
1414.59,249.01,248.1,248.07
1412.31,248.13,247.87,248.02
1410.05,248.56,248.92,248.79
1411.41,248.42,249.86,248.45
1414.17,248.75,249.76,249.48
1413.08,248.6,248.83,249.26
1412.23,248.43,248.99,248.21
1411.85,248.32,248.65,248.19
1414.47,247.89,250.09,248.7
1411.05,247.9,249.44,247.68
1415.12,248.79,250.51,248.45
1413.08,248.29,248.44,248.2
1412.44,248.32,249.44,248.92
1410.71,248.33,248.66,248
1410.61,248.49,248.82,248.5
1413.74,248.26,249.1,248.69
1411.65,247.83,248.5,248.31
1412.54,248.53,249.06,248.98
1414.32,248.42,248.6,248.81
1413.49,248.71,249.05,249.04
1413.33,248.33,249.57,249.31
1409.78,248.54,248.65,247.85
1406.72,248.31,247.93,248.59
1412.52,247.96,248.06,248.03
1415.31,248.31,250.06,248.76
1416.96,247.95,251.1,248.7
1417.07,248.2,250.83,248.12
1417,248.29,250.95,247.77
1415.36,247.88,250.33,247.58
1419.34,249.34,250.96,248.34
1415.65,247.99,250.73,248.09
1415.79,248.07,250.34,247.84
1416.84,248.19,251.31,248.31
1416.11,247.36,250.59,247.84
1414.89,248.43,250.94,248.19
1412.68,247.83,251.53,248.21
1415.03,248.16,251.1,247.98
1417.8,248.25,250.77,248.5
1419.41,248.42,250.94,247.83
1417.69,248.19,251.48,247.98
1416.62,248.56,248.75,248.94
1413.97,248.32,250.07,247.51
1417.24,247.6,250.99,247.62
1413.21,248.19,247.53,247.86
1417.25,248.11,249.17,248.27
1415.81,247.77,251,247.45
1416.17,247.29,250.71,247.62
1414.59,247.82,251.16,248.13
1412.56,247.72,250.98,247.84
1412.65,247.93,249.43,247.86
1413.78,247.51,250.48,247.5
1415.51,247.4,250.49,247.7
1415.12,247.68,250.49,247.43
1414.47,247.71,251.2,248.1
1413.71,247.6,251.48,247.66
1417.16,248.08,251.08,248.19
1415.79,247.47,250.88,248.13
1415.17,248.07,251.07,247.02
1417.11,247.7,250.11,248.47
1416.92,247.86,250.22,248.01
1414.69,247.27,250.66,246.86
1418.66,247.81,250.97,248.36
1416.35,248.07,250.85,247.97
1416.48,247.66,250.94,247.38
1417.22,248.13,251.13,248.34
1418.03,248.19,251.49,248.44
1420.36,247.36,250.23,248.65
1417.15,248.06,250.72,248.82
1416.91,247.94,250.73,247.77
1416.02,247.89,251.6,248.53
1417.32,247.41,250.01,248.35
1415.66,247.41,250.83,247.89
1417.88,247.35,250.22,247.74
1417.17,247.24,250.95,247.86
1416.01,247.52,250.43,248.34
1416.94,247.42,250.97,247.73
1414.44,247.19,250.68,247.17
1416.94,247.16,250.62,248.87
1415.34,247.29,250.71,247.56
1414.43,247.05,249.92,248.58
1417.18,247.77,250.05,248.71
1418.53,247.35,251.07,247.95
1417.84,247.6,250.88,247.71
1415.81,247.76,250.37,248.13
1416.48,248.29,251.58,247.53
1415.18,247.83,250.84,247.62
1417.99,247.92,251.11,247.92
1415.56,247.6,247.06,249.19
1418.69,247.59,250.87,248.72
1416.99,247.65,250.18,249.35
1415.12,247.48,249.89,247.89
1413.75,248.06,250.71,247.53
1413.49,247.49,250.18,247.89
1414.59,247.8,250.82,248.12
1415.86,247.06,250.85,247.76
1413.59,248.52,250.74,247.5
1416.68,248.09,250.85,247.57
1414.63,247.48,250.39,247.35
1416.3,248.08,249.28,247.48
1414.43,248.35,250.96,248.46
1414.67,248.03,248.93,247.98
1413.91,247.99,248.67,248.18
1413.34,247.81,248.19,247.91
1415.11,247.85,248.76,248.46
1415.8,247.77,250.95,248.82
1413.09,247.77,248.97,247.86
1415.79,248.47,251.17,248.38
1416.41,248.76,248.29,248.07
1417.85,248.08,250.82,249.18
1414.31,248.05,248.39,248.1
1413.68,247.58,251.1,247.74
1412.83,247.73,247.62,247.81
1413.6,247.41,247.97,248.38
1416.49,247.92,248.52,247.49
1416.48,248.1,247.92,248.57
1411.01,247.76,248.34,247.67
1412.98,248.03,247.98,247.98
1418.45,248.19,250.67,248.22
1415.47,247.32,250.73,247.86
1412.17,247.13,250.06,247.86
1416.48,247.27,251.41,247.89
1415.79,247.96,250.85,247.6
1419.62,248.43,251.34,248.1
1414.71,248.31,250.05,248.56
1415.81,248.43,249.97,248.13
1417.14,248.17,250.53,248.47
1416.48,247.77,250.97,249.11
1415.8,248.13,250.06,250.01
1417.52,248.25,251.01,250.05
1413.91,247.89,249.97,247.92
1413.9,248.37,249.44,247.98
1413.21,248.13,247.62,248.1
1413.62,247.65,249.71,247.74
1417.43,247.62,251.31,247.66
1416.92,247.84,250.71,248.55
1416.49,247.62,250.72,247.61
1415.78,248.13,250.82,247.62
1416.13,248.35,250.94,248.21
1416.62,247.3,251.44,250.31
1417.34,247.07,250.94,248.92
1416.47,248.65,251.03,248.47
1415.11,247.72,250.92,247.75
1414.7,247.01,250.29,247.79
1415.53,247.63,251.29,248.15
1415.11,247.94,250.84,248
1416.12,247.12,250.5,248.76
1414.1,247.3,250.25,247.73
1417.15,247.66,250.19,249.24
1416.54,248.18,250.68,248.97
1417.69,247.17,250.49,249.37
1415.87,247.53,251.09,249.98
1416.84,247.89,251.02,249.24
1414.9,247.57,250.83,247.84
1418.37,247.71,250.59,249.2
1419.6,248.2,250.73,249.77
1414.72,247.94,250.92,248.27
1416.47,247.49,250.47,248.21
1417.08,248.28,251.05,247.75
1415.88,247.78,250.23,249.11
1418.53,247.29,250.71,249.53
1415.43,247.65,250.95,247.43
1418.89,247.34,250.44,249.98
1416.48,247.49,249.89,248.53
1417,247.32,250.13,249.76
1414.89,247.26,250.49,248.12
1414.82,247.37,251.37,249.34
1415.88,247.81,251.54,249.43
1414.34,247.18,250.48,249.78
1416.48,247.42,251.23,249.01
1416.85,247.05,250.91,249.46
1412.7,246.58,250.64,247.92
1417.18,249.44,251.38,246.33
1416.48,246.96,250.37,249.43
1417.84,246.91,251.16,249.49
1414.19,246.7,249.46,249.02
1416.74,247.28,250.13,249.06
1415.78,246.83,251.2,249.34
1417.83,247.77,251.19,249.42
1415.79,247.7,250.23,249.62
1416.48,247.74,251.16,250.18
1415.11,246.81,250.38,248.85
1417.14,246.41,250.24,249.04
1413.17,246.08,249.99,248.43
1412.99,247.02,249.94,248.55
1418.52,249.11,249.74,249.03
1416.46,249.26,250.37,249.03
1413.95,247.48,250.25,248.25
1415.3,247.79,250.13,249.1
1415.92,248.76,250.4,249.27
1415.95,247.95,249.13,249.18
1413.82,248.43,249.71,248.98
1413.77,248.27,249.85,248.12
1417.09,247.61,248.8,248.94
1416.71,247.89,249.77,248.57
1418.37,248.41,249.67,248.51
1418.4,247.6,250.48,249.64
1417.3,248.18,251.22,243.4
1416.24,248.32,251.25,247.86
1415.35,248.09,250.9,248.22
1414.43,248.54,248.77,247.96
1415.32,248.67,249.21,248
1412.53,248.43,249.05,247.79
1412.7,247.86,248.89,248.31
1413.73,248.05,249.01,248.55
1414.59,248.67,249.02,247.96
1413.91,247.9,248.77,248.43
1414.83,248.77,248.65,248.07
1417.85,248.89,249.4,249.05
1414.49,248.78,250.4,248.9
1411.87,248.07,249.1,248.43
1415.27,248.08,248.95,248.02
1414.92,248.31,248.94,248.46
1414.24,248.31,248.58,247.98
1416.48,247.93,248.98,248.07
1417.84,248.94,250.55,249.71
1416.74,248.79,249.8,249.55
1414.87,248.55,249.69,248.19
1414.51,248.19,250.22,249.13
1413.23,248.51,249.85,248.46
1414.9,248.65,250.42,248.67
1415.62,248.5,249.95,248.44
1413.92,247.36,248.7,248.31
1413.33,248.49,249.82,248.22
1413.49,248.02,249.1,248.78
1417.15,248.67,249.7,249.34
1415.8,248.65,250.34,249.05
1414.43,247.15,250.13,249.05
1416.97,249.12,250.13,249.2
1417.35,248.89,250.26,249.11
1417.14,248.77,250.29,249.26
1417.14,249.71,250.44,249.53
1414.44,248.88,250.02,248.52
1412.42,249.37,249.34,248.98
1416.08,249.38,249.34,248.78
1410.92,248.24,249.06,248.14
1412.8,248.31,249.49,248.23
1413.89,248.07,249.01,249.17
1414.59,248.55,249.57,249.12
1412.89,248.73,249.81,248.9
1416.29,248.89,249.44,249.28
1415.26,249.01,249.37,249.4
1415.84,248.65,250.18,248.46
1415.11,248.7,249.58,248.31
1415.11,248.19,249.58,248.62
1415.79,248.91,249.7,249.22
1417.17,249.02,250.18,249.48
1415.11,248.68,249.26,248.91
1411.35,247.95,248.65,248.62
1415.26,248.37,249.07,248.7
1415.27,248.13,250.91,247.98
1414.36,247.41,249.82,249.7
1417.94,247.53,251.72,250.11
1420.17,248.02,251.55,248.86
1417.56,248.17,250.71,248.43
1413.07,247.82,248.69,249.38
1410.67,248.4,249.49,249.66
1410.7,248.65,249.97,247.9
1413.53,248.61,249.99,248.21
1416.01,247.82,251.42,248.59
1415.19,247.97,249.85,248.4
1415.94,247.37,248.13,248.23
1411.86,247.56,248.07,248.38
1412.03,248.13,248.05,247.65
1414.42,247.81,249.58,248.31
1415.13,248.07,250.65,248.07
1414.43,248.18,249.05,248.31
1414.69,248.01,248.89,247.95
1416.93,247.91,248.66,248.44
1418.38,248.43,249.23,248.08
1416.64,247.67,250.04,248.19
1414.43,248.41,248.74,248.54
1416.29,248.13,250.14,248.79
1415.33,247.13,251.07,248.22
1417.79,248.53,251.06,248.08
1414.02,247.49,250.88,247.65
1413.91,247.29,250.53,247.39
1414.58,247.69,250.58,247.26
1417.2,247.5,250.96,248.76
1416.33,247.53,250.37,248.69
1416.68,247.75,250.91,247.94
1415.11,247.51,250.8,247.62
1415.1,247.81,250.73,248.95
1417.15,247.84,251.07,248.08
1414.7,247.35,251.24,247.53
1414.85,247.35,251.26,247.78
1418.06,248.2,251.68,248.78
1416.95,247.28,250.96,248.18
1417.35,246.8,249.61,249.58
1417.65,247.16,250.35,249.93
1416.47,247.53,246.57,247.67
1415.06,248.01,250.64,247.77
1413.8,247.88,249.46,248.2
1415.8,248.39,248.91,248.13
1419.89,248.06,250.34,250.04
1418.08,248.66,249.3,248.93
1417.63,246.59,249.67,247.97
1414.6,246.48,248.54,247.38
1417.66,247.28,248.88,248.72
1419.41,248.43,250.79,247.86
1416.29,247.71,249.53,248.24
1417.07,247.29,249.11,247.97
1418.38,247.44,249.56,248.54
1417.11,247.14,249.89,247.62
1415.93,247.05,249.27,247.22
1416.62,247.76,250.54,248.44
1416.6,248.07,249.74,247.59
1418.67,248.2,250.46,248.24
1415.26,247.36,248.41,247.52
1414.66,247.34,249.49,247.98
1418.53,246.75,249.17,248.56
1416.26,246.06,248.81,248.59
1426.91,247.97,251.12,249.34
1420.29,246.29,249.13,249.29
1416.17,246.42,249.58,247.61
1415.93,248.79,249.49,248.54
1412.55,247.72,248.64,247.7
1413.47,246.53,248.77,247.58
1413.76,245.73,249.4,248.01
1415.79,249.24,248.74,249.49
1412.87,245.79,249.45,247.72
1412.31,245.35,250.76,249.26
1417.34,247.55,250.01,248.76
1409.83,246.13,248.12,248.6
1412.8,248.88,249.58,249.1
1410.82,247.5,248.8,248.57
1410.86,246.9,249.85,247.86
1416.58,246.73,250.45,249.41
1416.38,247.38,249.3,248.43
1416.47,248.55,250.01,248.82
1417.14,247.99,249.26,248.35
1420.95,248.08,250.18,249.46
1417.51,246.37,248.83,248.68
1418.93,246.42,249.12,247.86
1419.2,247.69,248.32,248.1
1420,248.02,249.57,248.63
1417.22,248.52,249.37,247.96
1414.5,246.01,248.07,247.45
1413.77,246.9,249.97,247.65
1415.13,246.28,248.93,247.21
1415.11,247.05,248.71,247.72
1416.34,247.11,249.39,247.59
1411.18,245.82,250.97,247.98
1415.11,244.88,249.96,247.86
1414.95,245.71,250.83,247.99
1415.28,245.23,250.95,248.46
1417.15,245.93,251.43,249.26
1418.69,246.72,250.58,249.22
1413.59,246.13,249.28,249.16
1416.93,246.6,249.4,249.57
1415.93,246.61,249.57,249.03
1416.56,246.69,249.54,249.48
1417.16,247.17,251.17,250.26
1413.66,247.05,251.14,248.14
1419.14,246.82,250.61,248.82
1416.65,247.06,250.02,248.96
1415.65,247.05,249.95,248.5
1417.98,246.94,250.11,248.13
1419.68,247.37,250.49,248.79
1419.58,246.73,249.96,248.57
1419.01,247.79,251.2,248.9
1417.16,247.8,250.95,248.82
1416.51,247.2,250.68,248.63
1417.45,246.87,249.98,248.43
1416.18,246.93,251.1,248.19
1414.96,247.59,250.46,249.66
1416.63,246.93,250.95,249.06
1416.48,247.2,250.91,248.34
1415.8,246.96,250.82,248.7
1417.15,246.84,250.55,248.9
1417.85,246.25,250.7,248.22
1415.47,246.96,251.03,249.14
1418.16,247.11,251.07,249.1
1417.85,247.42,250.83,249.58
1415.12,246.96,250.49,249.03
1416.07,246.84,250.97,249.04
1417.58,246.49,250.41,247.96
1417.16,247.22,251.18,248.66
1416.47,246.93,249.91,248.57
1417.16,247.77,249.82,249.32
1415.79,247.89,250.78,249.06
1415.98,247.02,250.97,248.25
1415.62,246.84,250.97,248.08
1415.79,247.17,250.49,248.38
1415.12,246.87,249.99,248.64
1417.16,246.84,249.66,248.16
1417.84,247.1,250.25,248.2
1414.44,247.17,250.13,248.8
1414.44,247.65,251.11,248.92
1414.07,247.53,251.32,248.79
1414.78,247.08,250.89,248.86
1415.8,246.91,251.06,248.97
1417.08,247.74,251.46,248.79
1416.11,247.5,250.61,248.68
1416.93,247.22,250.3,249.13
1417.46,247.56,250.59,249.58
1420.95,247.64,251.31,248.99
1419.63,246.94,250.94,248.55
1421.57,247.05,250.95,249.15
1416.24,246.83,250.55,249.15
1418.77,246.57,250.98,248.79
1419.22,247.77,251.08,249.7
1415.81,247.81,250.7,248.85
1417.17,247.97,251.06,247.87
1416.32,248.3,251.04,247.89
1415.97,248.31,250.73,247.63
1413.87,247.32,250.43,249.4
1417.98,248.42,250.86,249.71
1415.75,248.41,250.83,249.15
1417.59,248.41,250.59,249.22
1415.16,248.33,250.95,249
1415.27,246.7,250.5,248.71
1414.9,247.52,251.38,247.96
1415.48,247.74,251.37,248.95
1421.59,248.77,251.62,249.31
1417.29,248,251.07,249.94
1417.73,248.14,250.83,249.34
1419.89,247.84,251.63,249.82
1417.16,248.09,251.36,248.72
1415.84,247.96,251.2,249.6
1416.07,248.17,251.22,249.43
1417.53,248.08,250.85,249.74
1417.56,247.78,251.1,249.82
1419.54,248.38,250.86,249.83
1417.02,248.19,251.07,248.5
1417.01,248.63,250.36,249.01
1416.73,248.29,251.02,249.96
1420.16,249.11,251.36,249.78
1419.63,249.27,250.95,249.81
1418.19,248.89,250.87,248.36
1419.91,248.53,251.26,249.67
1420.64,248.25,250.95,249.71
1420.21,247.95,251.31,249.76
1419.14,247.94,251.07,249.15
1416.94,248.41,251.46,247.74
1418.37,248.86,251.52,247.5
1418.91,249.27,251.17,247.72
1417.15,248.65,250.97,247.74
1422.32,248.53,251.55,249.07
1420.21,248.7,251.19,248.84
1419.21,248.83,251.26,247.9
1415.26,249,248.92,247.38
1417.71,248.43,248.11,249.91
1419.89,248.27,251.33,249.31
1418.53,248.65,251.04,248.26
1415.39,248.77,251.23,247.31
1420.97,249.12,251.74,248.32
1415.12,248.42,250.88,248.01
1413.07,248.58,251.09,246.61
1421.94,248.2,251.39,248.55
1420.74,248.58,251.08,248.68
1415.87,249.11,250.32,247.51
1415.57,248.09,250.05,247.19
1419.17,248.25,251.61,247.92
1420.63,248.09,251.09,249.54
1418.56,248.37,250.58,249.46
1421.64,248.44,250.95,249.76
1420.85,247.91,251.32,249.06
1419.19,247.65,251.01,249.57
1418.63,247.6,250.87,248.18
1418.38,248.54,250.62,248.29
1417.41,248.81,251.43,247.05
1416.97,249.2,250.85,247.98
1419.21,248.14,251.18,249.15
1417.83,248.19,251.25,248.23
1417.83,248.07,249.89,249.7
1417.16,248.5,251.05,248.11
1417.41,248.61,250.89,247.49
1416.9,248.45,250.99,248.19
1417.08,248.3,251.08,248.77
1416.54,248.68,250.69,247.56
1415.47,247.84,250.89,247.68
1416.33,248.43,250.07,248.16
1418.38,248.3,250.55,249.67
1420.42,247.84,250.49,249.19
1417.7,248.19,250.78,249.5
1419.45,248.48,251.7,248.77
1415.93,248.87,250.83,247.81
1417.02,249.27,250.95,249.74
1419.21,248.39,251.58,249.22
1416.15,247.41,250.55,247.09
1421.31,248.17,251.76,249.76
1418.23,248.34,250.98,248.8
1420.95,248.97,251.07,249.8
1417.55,248.26,250.87,249.92
1417.26,248.72,250.76,249.1
1419.21,248.63,250.13,249.17
1419.59,248.55,251.07,248.5
1417.98,248.55,250.62,248.97
1414.29,247.95,250.79,247.67
1417.84,247.89,251.07,249.22
1419.38,247.91,250.94,249.71
1417.68,248.23,250.73,249.6
1411.68,248.85,248.3,248.48
1415.84,247.87,249.26,246.96
1419.21,248.55,250.92,249.85
1414.42,248.43,250.61,246.82
1417.04,247.66,250.37,249.31
1417.98,247.41,250.85,249.73
1416.72,247.72,250.97,249.75
1418.88,248.67,251.11,247.93
1418.57,247.98,250.6,248.66
1417.47,248.36,250.69,249.87
1419.27,248.53,250.77,248.71
1418.88,248.57,250.85,249.73
1416.4,248.6,249.89,250.03
1415.04,248.37,247.65,249.82
1416.34,248.14,247.53,250.25
1416.75,247.83,250.42,249.63
1417.85,248.2,251.46,249.25
1417.81,247.62,250.97,248.45
1416.52,248.05,251.22,249.6
1417.51,248.56,248.05,249.82
1418.7,248.07,250.28,249.46
1415.99,248.43,250.62,247.55
1415.89,247.93,251.49,249.77
1414.33,247.62,250.4,248.88
1417.73,247.72,250.93,249.6
1420.78,248.23,252.29,249.73
1418.47,247.91,251.03,250.03
1417.61,247.39,250.39,249.57
1416.32,248.2,251.24,247.35
1416.66,248.32,248.57,248.96
1420.76,248.49,251.15,249.61
1421.05,248.14,250.55,250.38
1419.11,248.53,251.27,249.04
1421.79,248.43,251.12,248.77
1418.67,247.91,250.83,248.84
1421.39,248.75,250.69,249.82
1418.5,248.09,250.73,249.05
1417.19,248.02,250.37,248.83
1420.26,247.87,251.28,250.4
1419.73,247.83,250.91,249.52
1421.11,248.43,251.82,249.19
1417.7,247.84,250.17,249.13
1421.11,248.55,250.94,249.7
1416.62,248.92,250.03,248.79
1420.81,248.43,251.46,249.41
1417.02,248.43,251.06,246.51
1413.23,248.8,249.65,247.46
1414.26,248.55,248.05,247.41
1414.44,248.36,248.22,248.24
1413.08,248.38,247.98,248.09
1414.6,248.98,247.74,247.76
1413.37,248.85,247.77,247.65
1414.63,248.55,249.8,249.16
1420.19,248.43,250.95,249.6
1419.6,247.95,250.94,250.04
1417.85,248.29,251.05,247.2
1415.42,249.31,249.16,248.06
1416.85,248.91,250.78,247.66
1417.3,248.68,250.46,247.95
1421.04,248.55,250.45,248.12
1417.48,248.27,250.08,247.97
1418.29,248.36,250.8,248.29
1417.01,248.34,250.83,247.86
1415.27,248.41,251.43,247.92
1415.12,247.65,250.47,248.62
1415.12,248.02,250.75,249.64
1419.46,248.47,251.26,248.91
1416.33,248.27,250.81,249.67
1417.02,248.07,250.89,249.82
1417,248.63,249.34,250.01
1416.34,248.23,250.89,249.97
1416.3,248.19,250.37,248.21
1415.59,248.2,250.74,249.19
1414.35,249.01,251.19,247.76
1419.07,248.21,250.64,249.97
1421.11,248.33,251.74,248.9
1420.53,248.31,251.31,249
1420.32,248.78,251.43,247.4
1417.88,248.68,250.81,247.74
1416.12,248.43,248.03,248.75
1415.47,248.19,250.75,247.67
1415.1,248.79,250.95,246.58
1414.45,248.43,251.21,248.37
1417.86,247.96,250.71,249.85
1419.06,248.48,251.11,249.79
1418.1,248.27,251.11,249.87
1420.39,248.19,250.48,249.67
1418.23,247.6,251.66,249.55
1414.77,247.6,249.81,249.5
1415.81,248.2,250.01,249.22
1419.28,248.07,251.1,249.94
1417,247.64,251.19,247.66
1416.57,248.04,250.27,249.57
1416.77,247.74,249.79,249.22
1417,247.1,249.75,248.7
1417,247.72,250.85,248.9
1418.36,248.31,251.43,250.39
1418.67,248.14,250.39,249.73
1418.32,248.29,250.86,249.03
1419.51,248.04,250.99,249.39
1416.38,247.27,249.92,248.76
1417.64,247.68,251.37,249.18
1417.34,247.96,250.94,249.02
1418.05,248.06,251.07,248.26
1419.07,247.95,251.43,249.58
1418.49,247.53,250.83,249.32
1420.04,248.38,250.88,249.49
1419.08,248.32,250.5,249.1
1420.13,247.61,251.38,248.65
1418.25,248.66,251.53,250.14
1418.2,247.94,249.73,248.94
1417.87,247.73,250.18,249.62
1415.25,247.23,250.03,249.22
1415.94,247.83,250.7,248.86
1414.58,248.01,250.17,248.81
1419.26,247.89,251,248.43
1418.1,247.53,251.19,249.25
1417.45,247.17,250.81,248.44
1419.19,247.65,250.85,248.53
1418.38,247.81,251.1,247.9
1414.24,246.78,250.43,248.98
1419.76,247.14,251.07,249.22
1416.38,247.33,250.21,248.62
1416.95,247.25,251.28,249.44
1419.06,247.81,250.99,249.96
1421.12,247.86,251.05,249.51
1416.19,247.8,250.16,249.41
1416.48,247.18,249.96,248.87
1420.58,248.24,250.82,248.85
1417.85,248.13,251.31,249.28
1418.54,248.13,251.27,249.05
1418.6,248.01,251.49,249.19
1416.47,247.29,251.19,249.12
1417.07,247.89,251.34,249.41
1416.47,248.25,250.15,249.52
1417.15,248.3,249.87,249.47
1419.92,248.08,250.13,249.67
1415.77,247.32,250.07,249.4
1415.78,248.22,251.04,249.12
1418.08,247.84,249.92,249.08
1418.36,247.57,250.19,249.06
1419.06,247.15,250.14,249.46
1416.33,248.15,251.68,249.46
1416.69,248.59,251.19,249.75
1418.52,248.43,251.44,249.29
1419.22,248.43,251.06,248.62
1417.73,248.65,251.09,249.03
1420.01,248.22,250.49,247.66
1419.89,248.31,251.14,249.07
1419.45,248.43,251.66,249.82
1416.92,248.31,250.6,249.23
1417.13,247.8,250.81,249.44
1420.25,247.51,249.34,248.86
1418.85,248.22,250.37,249.7
1416.58,249.36,250.73,248.75
1420.27,248.31,250.73,249.7
1418.73,248.41,250.68,249.85
1418.43,246.08,251.14,250.19
1419.98,248.69,251.52,249.26
1417.84,248.89,251.39,249.52
1415.66,248.88,251.61,248.96
1417.32,248.88,250.18,247.82
1416.47,248.53,251.09,249.39
1415.73,248.41,250.81,249.77
1417.24,247.95,250.88,249.02
1416.47,248.63,250.89,249.86
1418.84,248.77,249.8,249.09
1416.03,249.1,249.8,247.44
1413.24,248.2,250.83,247.6
1417.96,248.25,249.97,248.2
1411.86,245.72,248.88,248.13
1410.49,246.38,249.42,247.86
1413.31,247.33,248.86,248
1415.07,248.14,248.98,248.07
1412.65,249.2,249.02,247.75
1415.59,249.21,248.46,247.44
1413.93,249.34,248.64,247.81
1414.89,246.88,250.17,247.86
1411.86,245.35,248.65,247.62
1413.89,245.64,249.37,248.1
1417.15,247.65,251.1,247.19
1412.83,248.12,248.6,247.7
