total_output_power,pa1,pa2,pa3
954.81,299.89,338.03,340.75
958.17,298.83,340.54,341.64
955.31,298.87,338.97,340.85
957.67,299.6,339.64,341.36
952.78,299.89,340.11,340.71
954.38,296.2,340.01,340.89
952.87,298.23,339.18,339.79
948.26,298.08,337.18,338.78
955.57,295.85,340.4,341.35
955,295.66,338.99,341.51
955.42,294.85,339.79,341.25
951.71,299.21,340.47,340.56
949.61,296.59,338.94,339.38
954.23,295.32,340.42,341.19
953.69,298.33,339.16,341.34
952.83,298.7,340.26,341.66
951.04,297.91,339.76,341.38
951.94,296.63,339.13,339.1
953.02,297.78,339.14,340.85
953.03,299,340.12,340.62
953.38,298.12,339.26,340.71
955.69,297.45,340.73,341.03
952.19,299.02,340.35,341.35
953.98,298.78,340.3,340.87
950.8,298.69,340.33,341.35
952.79,295.99,339.84,340.48
947.96,298.52,339.95,337.76
951.46,295.76,339.61,340.23
955.44,295.73,340.09,341.02
950.84,298.52,339.81,340.75
952.15,295.64,339.63,338.86
952.62,296.77,340.42,338.89
952.53,297.86,339.31,340.03
954.14,297.28,339.53,341.78
949.67,297.69,338.45,339.79
953.53,296.56,340.27,339.15
954.89,298.29,339.97,341.27
954.55,297.69,339.76,340.88
955.89,297.69,340.26,341.66
955.93,297.74,340.15,341.55
954.95,297.74,339.41,341.32
956.79,296.49,340.41,342.11
955.15,297.97,339.51,340.56
957.33,299.52,338.34,340.85
952.29,299.46,338.15,340.7
953.95,299.04,338.16,341.99
957.15,297.7,341.3,341.61
956.3,298.73,339.37,340.65
958.17,298.88,339.77,340.78
956.36,299.24,340.41,341.68
954.97,298.97,338.84,341.36
955.49,299.45,339.18,341.82
953.25,297.53,340.51,341.03
957.45,298.21,341.28,341.35
956.92,299.85,341.18,341.29
951.59,299.94,339.41,341.41
951.5,296.33,339.24,341.2
952.62,294.34,338.83,340.49
953.28,297.39,338.75,341.58
953.01,298.13,338.95,340.11
950.29,298.4,339.41,339.02
949.41,296.16,340.62,340.64
952.85,294.49,339.31,340.74
952.39,296.48,339.68,339.36
952.75,296.77,341.01,339.5
951.31,296.19,339.94,339.66
950.36,297.2,338.99,339.36
954.28,296.55,340.66,340.66
951.93,297.07,339.74,341.98
951.94,296,339.12,341.66
953.74,295.28,339.71,341.02
952.98,298.09,339.38,340.31
956.78,298.75,339.93,341.04
953.25,299.76,339.65,339.34
951.99,298.44,339.03,338.89
953,297.8,338.96,339.69
953.08,299.49,339.08,341.12
952.39,298.47,339.8,341.69
950.31,298.69,339.68,337.78
950.02,297.58,339.16,339.41
954.08,297.46,340,341.35
951.42,299.21,337.98,340.37
954.55,298.97,340.36,341.55
952.18,299.63,339.38,340.08
953.77,299.1,340.43,341.2
957.21,299.19,340.73,341.5
954.97,298.89,339.85,341.18
956.4,299.02,340.22,341.45
954.55,299.17,340.37,340.59
956.62,298.97,340,341.66
954.94,299.22,339.49,341.74
954.75,299.31,339.52,341.21
955.85,299.33,340.35,341.39
953.82,298.32,339.03,341.14
954.43,298.01,340,340.72
954.59,299.36,338.75,341.37
954.06,299.82,338.18,341.5
957.62,298.88,338.99,341.99
956.33,299.15,339.52,341.17
955.85,300.2,338.93,340.74
957.2,299.6,339.94,341.62
956.04,299.08,341.04,342.21
955,298.82,339.41,341.43
952.13,299.03,339.4,341.14
954.14,296.44,340.58,341.06
954.58,298.32,339.63,340.34
954.08,298.47,339.01,340.94
952.75,299.54,339.58,338.37
950.24,298.08,338.38,337.6
957.68,297.48,341.07,340.89
956.25,299.06,340.9,341.8
953.54,298.67,338.92,340.8
952.84,296.59,338.54,340.88
956.46,295.76,340.14,341.5
956.07,299.32,339.31,341.43
954.68,299.59,338.19,341.25
956,299.68,339.63,341.66
956.24,298,338.93,341.63
953.29,299.19,339.05,341.03
954.55,299.33,339.63,341.19
955.43,299.88,339.47,341.5
954.48,299.34,339.47,341.53
955.96,298.56,341.1,340.87
956.79,298.08,340.87,341.03
954.66,298.76,339.95,339.94
952.89,297.72,338.52,340.3
954.77,299.35,338.7,341.44
953.97,299.6,338.7,341.73
953.24,297.97,340.13,340.53
951.09,296.87,338.91,341.5
951,296.21,339.31,340.35
954.52,296.05,340.09,340.89
954.59,298.03,340.27,340.72
956.74,298.87,340.39,341.51
955.44,298.59,340.57,341.6
954.99,298.88,340.79,341.69
955.9,297.82,339.72,341.39
955.42,299.48,340.55,340.73
952.79,298.61,338.93,341.19
952.62,298.07,339.31,341.35
955.03,296.47,340.36,341.67
954.31,297.74,339.75,341.25
955.84,299.13,340.39,341.46
955.4,298.76,339.12,341.19
953.33,299.31,339.16,341.36
956.57,298.38,339.84,341.03
956.44,297.99,340.32,341.63
955.44,299.53,340.41,340.9
954.55,298.25,340.17,340.82
951.49,298.2,339.04,339.09
951.8,297.27,340.07,339.87
954.2,296.57,339.35,341.51
950.72,298.44,338.63,339.6
953.38,297.02,338.81,341.36
952.32,297.99,337.91,340.55
955.85,298.29,340.05,341.99
954.14,297.13,340.92,340.87
955.55,297.82,339.81,341.67
955.48,297.33,340.43,341.2
952.3,299.6,339.6,340.58
950.2,297.16,339.19,338.09
953.95,296.69,339.62,340.46
952.67,298.03,339.28,340.56
955.24,297.45,339.23,342.19
952.83,299.14,337.62,341.12
948.4,298.95,338.72,338.35
956.79,297.02,340.57,340.56
956.25,298.6,340.27,341.5
952.78,299,339.59,340.55
954.64,297.45,340.16,340.85
953.77,299.17,340.7,340.46
952.17,297.71,339.18,340.39
955.44,297.99,340.65,340.88
956.26,298.31,340.73,340.08
956.46,297.51,340.49,341.42
954.82,297.2,340.05,341.06
952.94,299.06,338.57,341.09
952.74,299.13,338.86,338.95
954.07,299.74,339.75,339.6
956.46,298.88,339.99,341.67
951.56,299.12,340.27,338.49
950.75,298.27,339.14,339.07
950.9,296.87,339.78,338.99
951.5,297.29,340.34,338.83
954.3,296.89,340.5,340.94
953.31,298.93,339.46,341.45
953.58,296.61,339.24,341.12
950.61,297.04,338.15,340.26
954.73,296.08,339.62,341.24
955.41,298.64,340.23,341.51
955.82,299.74,339.41,340.87
955.24,299.59,338.66,341.1
952.92,299.15,338.54,339.86
955.73,297.89,339.78,341.63
953.99,299.6,340.17,340.68
954.5,299.53,339.38,341.11
954.28,297.94,340.33,340.87
950.84,299.37,339.47,339.17
954.97,296.05,340.58,341.79
953.98,297.61,338.83,341.35
951.56,297.17,338.2,340.86
954.56,296.19,339.3,341.06
951.56,297.32,340.57,338.42
955.17,296.94,339.49,340.92
953.62,299.2,340.9,340.67
957.2,297.81,340.71,341.57
958.32,298.9,340.86,341.43
952.57,298.46,339.39,340.96
955.79,294.57,340.58,341.41
956.53,296.41,340.15,342.1
956.15,299.68,338.74,341.51
954.48,299.52,338.88,339.92
955.83,299.18,340.58,340.09
953.64,298.58,340.43,339.9
952.32,297.99,339.09,341.03
954.43,296.96,339.24,341.12
955.55,297.26,340.66,339.3
954.51,297.93,339.51,341.25
952.79,299.15,338.76,339.68
956.81,297.45,340.56,341.49
953.84,299.5,338.7,340.42
951.24,298.23,339.91,339.4
954.16,296.44,339.6,340.74
954.93,299.18,339.63,341.45
956.32,297.98,340.25,340.58
956.19,299.6,339.14,340.85
954.72,299.35,340.04,340.36
956.03,299.27,338.87,341.39
952.35,299.17,338.61,341.19
952.8,299.6,340.23,340.16
956.57,297.86,341.74,341.59
953.82,298.61,339.74,341.51
956.75,297.12,340.06,341.99
954.43,299.02,340.65,340.72
952.68,298.88,339.88,340.69
952.84,299.29,338.24,339.94
954.55,298.03,339.02,341.19
955.07,299.74,339.12,340.69
950.46,298.93,339.5,339.47
953.07,297.02,339.23,339.35
952.71,298.28,340.08,339.79
956.08,298.75,339.45,341.26
956.78,298.22,341,341.74
953.96,299.17,339.37,341.66
953.55,299.89,340.03,341.31
956.13,298.52,340.58,341.69
951.37,299.05,337.84,340.34
954.59,298.03,339.66,339.63
951.92,298.45,339.17,341.49
955.48,299.06,340.65,341.69
955.11,298.55,339.19,337.4
951.27,299.13,339.16,336.96
949.86,299.43,338.97,336.74
952.99,297.5,340.02,340.8
953.62,299.23,340.15,339.19
954.99,298.46,341.21,340.63
956.61,299.09,341.05,342.19
956.92,298.97,340.2,341.17
954.15,299.51,339.5,339.91
953.68,298.73,339.34,338.1
949.67,298.3,339.05,336.95
952.25,299.75,339.86,337.72
950.95,297.36,338.3,339.87
951.1,297.6,338.25,341.09
953.78,298.78,339.47,341.2
955.47,298.59,340.33,340.93
957.13,297.45,339.88,340.98
955.4,298.85,338.7,340.87
955.71,299.31,339.07,340.62
954.59,299.48,339.68,339.01
953.71,298.98,340.73,339.49
955.97,299.04,341.17,339.36
953.2,298.62,340.8,339.84
953.9,297.8,339.31,340.99
955.28,297.48,340.68,338.93
955.53,297.95,340.9,340
956.09,297.74,340.54,340.08
954.37,299.34,340.7,340.72
955.61,297.45,340.88,340.94
953.31,298.41,338.93,341.28
958.03,298.76,340.17,341.09
954.1,297.83,339.15,342.42
954.99,299.17,338.37,340.56
955.89,299.46,339.38,341.35
956.24,298.92,340.33,341.67
952.67,292.95,338.14,340.72
955.01,298.1,339.21,341.13
954.72,298.03,339.23,341.42
955.25,298.9,339.09,340.87
954.88,292.56,339.12,340.45
953.96,299.17,339.35,340.54
954.47,298.88,340.09,341.26
950.57,299.12,340.24,339.67
952.8,296.85,339.15,341.34
957.21,298.2,340.25,340.88
953.69,299.01,339.77,341.36
955.89,298.85,341.28,340.09
952.91,299.12,339.23,339.12
952.35,298.51,339.5,338.67
955.92,297.84,341,340.76
953.55,298.89,338.75,339.52
952.67,298.47,339.83,340.56
955.24,297.11,339.67,340.87
952.91,299.75,338.13,340.83
954.18,299.27,340.4,340.92
953.2,298.47,338.99,341.35
953.69,298.74,338.43,339.92
953.6,298.83,337.88,340.24
954.42,298.94,339.88,341.3
955.02,298.88,340.23,341.5
952.41,299.43,338.7,341.26
952.51,298.76,337.75,340.88
956.59,298.3,340.14,340.56
956.21,298.78,341.49,341.83
953.33,299.27,339.55,341.19
954.56,298.82,340.5,341.67
955.46,298.06,340.42,341.67
956.71,299.01,339.78,341.82
955.12,298.32,340.82,341.05
955.72,298.9,341.02,341.63
955.55,298.83,340.81,340.44
954.45,299.46,339.96,341.14
952.39,298.27,339.35,340.14
953.15,297.6,339.5,340.55
955.35,297.63,340.6,340.98
952.91,298.82,339.41,340.13
953.94,298.3,339.58,340.39
952.95,298.21,340.18,340.75
954.51,297.52,339.91,340.7
954.07,298.89,339.45,339.59
958.47,299.16,340.76,341.33
956.5,299.87,340.7,339.39
953.5,299.05,339.93,339.19
951.76,297.35,339.52,339.92
947.69,297.06,337.34,339.94
952.92,295.59,338.73,339.58
956.33,297.98,340.17,341.67
951.5,298.79,337.43,340.59
953.9,298.38,338.95,340.64
956.7,299.6,340.99,340.74
953.69,299.32,339.67,341.2
950.75,299.88,339.02,340.3
950.21,296.97,337.96,339.95
956.87,296.01,339.13,340.8
954.1,299.18,339.2,341.51
952.06,299.6,339.15,339.76
953.66,297.65,339.7,340.56
954.07,296.48,339.3,340.45
956.96,298.51,340.29,341.67
955.55,299.74,339.87,340.86
954.55,300.07,339.16,341.95
956.34,300.12,340.89,341.21
951.01,299.17,338.86,339.21
952.8,298.74,340.14,337.44
953.36,298.88,339.5,340.52
954.47,298.52,339.01,341.56
956.62,298.03,340.27,341.6
954.12,298.19,339.67,340.79
951.4,299.71,338.52,338.95
954.22,297.67,339.15,340.87
952.19,299.3,340.29,340.08
956.4,298.11,340.76,339.09
953.53,298.88,340.04,338.98
953.74,298.72,339.8,339.02
951.12,299.18,339.45,338.54
952.14,298.3,339.65,339.43
953.34,298.28,340.26,339.63
951.63,298.25,338.04,339.82
954.45,299.05,339.88,341.36
952.62,298.26,338.72,341.54
946.84,298.84,335.42,338.2
954.07,299.41,338.67,341.46
955.07,298.48,340.48,340.56
954.54,299.56,338.41,341.2
956.33,299.17,340.74,342.16
952.41,298.45,339.79,339.81
951.47,297.77,339.28,340.64
954.17,297.86,340.45,341.06
952.84,299.12,339.63,340.67
954.78,298.21,339.63,341.33
951.34,299.05,337.96,340.47
951.62,298.51,339.23,340.74
951.37,299.08,339.84,339.79
952.84,297.61,339.45,341.55
950.53,298.13,340.07,338.94
950.72,297.7,339.94,339.04
953.24,297.52,338.99,340.89
957.14,299.17,339.93,340.86
954.01,299.31,340.02,338.48
955.62,299.23,340.05,340.1
954.09,300.23,340.04,339.25
954.75,298.74,341.05,339.31
953.26,299.27,340.36,339.31
954.46,298.11,338.87,340.75
955.73,299.13,339.7,340.02
954.91,299.24,340.49,339.86
951.41,298.27,339.92,338.8
955.52,296.78,340.1,339.02
950.93,298.47,339.91,338.51
953.78,296.58,339.99,340
953.35,299,338.95,339.1
954.63,297.65,339.6,338.2
956.04,299.53,339.35,341.17
955.67,299.6,339.81,341.34
955.56,299.31,339.34,340.36
954.5,298.87,339.91,338.78
956.04,298.88,339.15,340.96
954.1,299.46,338.92,340.58
955.94,299.41,339.86,341.56
953.63,298.92,340.1,338.67
952.35,297.59,338.87,340.06
951.02,297.3,338.39,341.35
952.23,299.13,340.22,341.04
951.87,298.38,339.58,338.48
954.94,298.21,340.44,340.85
954.36,299.31,340.64,340.74
955.23,299.17,339.73,341.03
955.77,298.88,340.34,341.03
955.13,299.31,339.65,341.22
954.1,298.24,340.65,340.38
953.65,297.45,339.63,341.02
955.04,297.74,340.3,341.54
954.56,298.59,340.69,341.31
956.53,297.76,340.57,341.43
953.85,298.03,340.29,341.24
955.11,299.1,339.16,341.19
953.3,299.4,339.78,340.28
953.25,298.86,340.42,340.15
954.74,298.24,339.63,341.18
954.55,299.34,339.63,340.91
954.55,299.84,341,340.8
950.48,299.7,336.13,338.49
954.6,298.36,339.71,341.36
955.46,298.42,339.81,341.51
954.96,299.34,339.26,339.28
958.4,298.85,340.33,341.27
955.21,298.73,340.18,340.33
956.6,299.46,339.36,341.15
951.82,299.25,338.99,339.65
954.34,299.09,339.18,341.26
955.89,298.58,339.43,340.46
954.44,299.31,338.67,340.13
952.87,299.56,339.87,339.22
956.34,299.21,339.71,340.11
951.88,299.59,341.04,339.16
956.69,297.17,339.46,340.41
955.07,298.72,340.51,340.11
954.1,299.46,339.34,339.88
955.44,298.47,340.13,339.53
956.13,298.85,340.15,341.56
954.51,298.86,339.59,341.19
955.68,298.02,339.55,340.87
956.79,298.59,339.31,341.59
956.08,299.6,340.79,340.42
952.13,299.89,340.35,339.15
957.25,296.48,341.05,340.91
954.98,298.96,340.1,340.4
954.09,297.86,340.08,340.38
955.99,298.1,339.61,339.53
954,299.16,339.83,337.83
954.72,297.65,339.78,338.54
955.93,299.83,339.78,339.82
954.33,300.03,339.85,338.67
950.08,298.39,338.93,338.52
953.22,296.49,340.58,338.27
954.92,298.06,339.78,339.18
952.35,300.21,339.51,337.75
951.91,299.27,340.54,337.75
955.94,298.61,339.31,341.66
954.5,299.6,339.6,340.37
954.1,299.46,340.48,338.54
954.26,299.1,341.18,338.88
955.53,298.5,340.54,341.18
956.33,298.01,339.7,340.15
954.15,298.16,339.51,340.59
951.2,298.42,338.02,338.07
953.7,298.94,338.74,339.03
955.35,298.38,340.13,339.85
952.29,299.46,338.87,337.91
952.35,299.46,338.68,339
954.41,299.17,339.79,341.33
951.86,299.58,338.95,338.52
952.46,298.9,341.11,338.41
952.22,299.26,339.31,340.45
953.75,299.5,339.07,341.27
950.67,299.53,339.29,339.34
950.7,297.05,340.57,337.29
956.16,296.58,339.09,341.3
951.62,300.66,339.49,338.22
950.16,297.58,340.24,337.66
952.84,295.34,338.68,340.56
955.35,298.2,340.56,341.35
953.9,297.77,340.06,341.67
954.5,299.01,340.13,340.87
954.72,298.47,341.57,341.03
953.51,298.51,338.9,339.25
949.5,299.29,338.68,336.57
952.76,297.89,339.91,338.24
946.3,298.65,338.18,337.81
952.43,295.42,339.75,338.29
951.07,297.94,340.95,339.1
951.87,298.46,340.41,338.42
954.56,299.29,340.09,341.66
954.61,298.88,340.73,339.61
955.82,299.87,340.92,341.1
953.21,299.19,340.06,340.33
953.27,300.04,339.8,339.75
953.15,298.23,339.65,339.77
953.21,298.21,339.86,338.82
952.16,298.74,339.78,340.26
952.6,298.33,340.73,340.59
957.02,295.47,340.41,340.74
951.41,299.31,340.05,339.66
951.53,296.95,339.34,340.72
952.4,297.38,339.82,338.85
953.57,296.75,338.65,341.12
953.11,298.52,339.99,339.79
952.39,298.61,339.85,339.65
953.22,298.39,339.93,339.85
951.19,299.22,340.17,338.05
951.91,296.93,340.17,339.98
951.76,296.98,340.04,339.49
954.84,298.87,341.49,340.44
955.22,299.58,339.95,340.94
954.65,297.75,335.37,340.12
953.3,298.78,340.73,339.49
952.8,298.34,340.12,339.35
951.18,298.53,339.53,340.93
953.52,297.46,339.74,339.25
951.91,297.97,340.39,338.2
953.24,298.21,340.76,340.12
954.18,299.3,340.81,339.31
951.7,299.34,339.39,338.83
954.18,298.47,340.1,340.5
954.91,298.53,339.63,339.81
957.2,297.88,339.96,341.44
956.77,300.18,340.58,340.27
956.75,298.87,339.62,341.5
956.73,299.88,339.95,341.33
953.03,299.76,340.26,339.15
956.89,298,340.05,340.52
956.65,299.28,339.97,341.57
953.27,299.77,339.9,339.05
956.64,298.25,340.5,341.62
952.25,300.12,339.63,340.53
954.88,298.06,340.42,340.32
953.16,298.61,339.33,338.31
951.08,298.86,339.44,339.4
954.14,297.5,340.27,341.18
956,296.31,340.27,340.62
954.35,299.61,339.91,341.45
955.97,298.03,339.29,340.64
954.25,298.92,340.09,339.74
951.46,298.86,340.09,339.53
952.58,298.5,340.18,340.23
949.8,297.73,338.51,338.99
955.44,299.01,339.67,340.65
952.7,298.94,340.64,340.9
954.45,298.7,340.18,340.96
952.34,298.81,340.57,338.4
954.57,297.9,339.3,341.23
952.67,299.2,339.61,338.93
952.54,297.73,340.09,338.41
952.57,298.03,339.6,339.14
953.65,297.97,339.37,340.93
953.41,296.75,340.98,339.28
953.45,298.36,339.14,341.23
953.17,298.6,339.87,339.31
950.52,297.64,339.54,339.54
951.3,297.73,339.71,339.56
952.84,297.19,340.27,338.07
951.06,298.27,340.1,340.07
954.6,298.32,339.79,340.72
951.91,299.17,338.49,341.33
955.27,299.72,340.57,340.02
954.2,298.68,340.78,339.09
953.13,298.9,341.66,339.88
953.52,299.34,340.15,339.74
954.84,299.05,340.01,341.67
954.02,298.03,340.2,341.35
955.44,298.7,340.74,340.16
953.27,298.23,340.65,339.99
955.76,298.36,340.19,339.89
953.71,297.7,340.74,339.32
954.71,298.89,339.35,339.98
951.8,299.75,339.91,340.61
956.7,298.73,340.12,341.64
950.98,298.88,339.91,338.52
954.53,298.01,339.96,340.75
950.6,299.89,335.65,340.79
953.17,298.88,338.45,340.58
951.73,299.6,340.2,340.15
954.59,298.51,340.3,340.98
952.8,299.54,340.44,339.28
951.91,299.28,341.02,339.34
953.67,298.31,339.94,338.52
954.67,297.58,340.63,339.99
951.39,299.18,339.1,340.14
956.68,298.65,339.94,341.68
953.65,298.8,339.56,341.32
954.99,298.12,340.09,340.12
954.04,298.32,339.45,339.31
953.72,297.93,339.56,339.25
954.21,296.51,338.94,340.01
956.98,297.1,340.97,340.74
951.09,298.79,338.81,338.17
953.24,296.32,338.68,339.5
955.84,296.61,339.02,340.47
952.99,297.35,338.22,337.62
955.79,298.9,339.34,338.28
955.37,299.74,339.95,340.4
952.96,299.21,340.09,340.27
952.59,299.89,339.09,338.05
954.34,299.38,339.45,338.7
953.69,298.96,340.26,339.74
952.89,299.79,339.78,340.68
952.8,298.63,339.84,340.9
951.38,299.1,341.17,340.66
952.34,298.71,339.94,340.44
951.85,298.01,340.59,340.88
953.21,298.34,339.91,339.06
952.59,298.61,340.3,339.34
953.38,299.19,341.16,339.2
953.65,299.36,339.53,340.27
952.12,297.42,339.47,341.06
953.08,298.74,340.26,339.52
953.84,299.21,340.3,338.46
955.19,298.97,340.41,339.71
952.24,299.55,338.66,340.85
954.1,297.14,338.66,340.08
955.46,298.34,339.66,340.87
955.52,299.17,339.57,341.42
954.92,299.65,340.33,339.54
953.96,299.8,340.87,340.62
953.16,299.16,339.73,339.54
954.51,297.89,340.56,341.04
952.44,298.46,339.59,338.87
953.9,297.78,341.23,338.58
953.63,298.15,340.07,340.65
954.88,299.63,340.13,341.19
953.15,297.34,340.08,339.5
950.16,298.43,339.17,339.02
953.24,297.17,339.91,340.25
950.57,298.31,338.44,339.41
954.35,298.27,339.36,340.65
950.67,299.39,339.51,338.53
951.14,298.32,339.29,337.4
953.25,298.32,339.65,340.73
953.25,297.44,338.88,341.25
952.21,298.58,339.47,340.34
952.93,299.15,338.44,341.54
952.41,297.82,339.31,341.29
954.1,298.5,339.96,339.3
955,298.73,341.18,339.64
951.54,299.45,338.9,340.11
953.98,297.18,338.75,341.27
955.3,298.54,339.82,341.01
952.01,298.97,339.31,339.31
954.08,299.08,340.1,339.63
951.64,299.6,339.15,338.06
954.19,298.9,333.33,331.47
954.71,297.64,339.1,341.62
955.97,298.2,340.45,341.9
954.47,299.77,339.28,340.78
955,298.97,339.63,339.59
953.24,298.32,339.95,339.94
955.41,299.46,340.23,339.07
954.89,299.72,341.6,339.16
953.92,299.7,340.23,340.56
954.39,297.74,340.03,340.68
954.32,297.74,340.17,338.84
955.67,297.94,340.61,340.75
951.59,298.81,340.24,337.1
950.6,299.31,339.31,336.69
952.97,298.88,340.12,337.91
957.71,299.48,341.53,339.68
956.33,300.02,339.45,339.45
954.48,299.3,340.26,339.94
953.26,299.46,339.94,338.83
954.35,299.6,340.09,340.36
951.62,298.95,339.17,340.97
956.79,297.5,340.03,340.91
954.55,299.46,335.89,338.97
953.48,297.88,339.95,340.72
955.15,299.06,340.73,339.6
955.98,299.84,340.95,340.56
954.91,298.88,341.63,339.65
955.9,299.17,340.57,341.95
956.3,298.88,341.02,341.22
953.37,298.93,340.75,339.84
954.19,298.3,339.65,339.78
953.43,297.89,339.57,340.6
955.89,299.24,340.57,339.89
953.65,299.89,339.14,339.46
955.7,298.95,340.82,339.79
955.8,299.97,340.32,341.22
957.54,299.02,340.38,341.98
955.89,299.53,339.1,341.82
955.41,298.03,339.36,341.93
953.69,298.63,339.46,340.27
952,299.16,339.18,341.02
954.58,297.74,339.91,341.6
954.7,298.61,340.38,339.94
953.05,298.82,341.73,339.51
950.82,298.99,339.27,339.58
954.6,298.16,340.98,339.95
954.63,298.62,340.57,341.27
952.09,298.9,340.11,339.5
953.15,297.95,339.79,338.38
952.57,297.82,339.47,340.38
954.48,298.37,339.95,340.53
953.68,299.15,340.57,339.31
954.59,298.6,340.57,340.22
953.5,298.8,339.09,340.36
954.46,297.41,339.33,341.66
955.18,297.89,340.1,340.25
951.83,298.5,339.6,339.06
950.81,297.41,339.08,338.82
950.85,296.9,338.83,338.94
951.63,297.98,339.76,340.08
953.07,298.3,339.02,341.51
948.63,299.76,339.53,339.1
953.13,297,340.84,339.58
946.68,298.86,338.69,338.07
951.28,296.59,339.58,338.43
949.96,299.37,339.3,340.08
953.92,297.1,339.83,341.51
950.04,298.4,340.7,339.62
951.97,297.01,340.63,339.73
953.96,296.34,340.48,340.47
951.35,297.97,339.08,339.61
954.65,298.53,340.62,339.94
955.72,298.18,340.71,339.58
954.64,299.6,340.92,339.54
954.53,298.58,340.88,337.2
956.02,298.6,341.07,339.04
950.33,299.65,339.75,338.22
951.91,297.97,340.3,339.16
950.31,298.68,339.47,337.75
949.67,296.76,339.31,338.3
952.55,296.99,339.63,339.08
952.32,298.49,340.8,339.74
955.21,297.58,340.37,339.72
951.74,299.57,339.34,339.8
954.87,297.14,340.75,340.98
952.8,298.59,340.54,341.09
954.14,298.88,341.02,340.56
951.16,299.34,339.51,340.19
950.87,297.06,339.74,339.89
953.84,297.11,340.46,340.26
955.14,297.16,340.2,341.56
955.68,299.73,340.82,340.89
950.39,299.66,339.18,336.88
956.11,299.2,340.39,339.91
949.68,298.52,339.5,338.77
953.69,297.11,340.57,339.63
953.72,298.65,339.3,341.41
954.99,299.3,340.25,341.5
951.48,298.45,339.48,339.21
954.94,297.76,341.12,340.47
954.22,298.61,340.53,340.01
949.68,299.1,339.78,337.27
954.58,298.88,340.19,340.73
955.89,298.87,340.25,340.87
954.67,299.35,340.25,339.6
955.57,297.68,340.46,340.07
957.32,298.59,338.91,341.63
954.46,299.34,339.96,339.15
955.43,298.39,340.73,339.94
952.83,298.32,340.1,339.31
954.11,298.34,340.1,339.36
955.17,298.01,341.26,340.13
954.75,298.54,340.17,340.34
951.6,299.61,339.84,338.71
950.12,298.12,339.78,337.6
952.99,298.18,340.45,339.2
953.21,299.46,340.23,339.92
953.09,299.22,340.46,339.52
951.98,298.47,339.06,339.67
955.41,298.61,341.25,341.5
955.48,299.04,340.6,341.37
956.75,299.04,340.7,341.18
954.96,299.06,340.6,340.89
954.17,298.08,340.96,341.63
953.52,297.98,339.72,339.63
953.73,299.19,339.92,341.03
953.28,298.76,340.65,341.51
951.14,298.46,339.69,341.1
952.76,297.78,339.72,340.02
952.7,299.88,340.26,341.67
955.66,295.31,340.01,339.33
953.34,299.91,340.53,340.03
951.88,297.54,339.46,339.15
954.97,298.9,341.07,341.81
948.49,299.16,339.79,339.6
954.25,297.87,340.22,341.63
953.94,298.54,340.13,341.52
951.91,299.45,340.69,340.27
951.7,298.04,340.18,339.81
950.34,298.76,339.37,338.3
953.24,299.44,339.86,341.67
954.76,298.88,340.13,341.3
954.31,299.63,340.1,339.76
949.32,297.93,338.84,338.08
951.54,296.17,339.46,341.53
950.13,297.07,339.52,339.9
953.87,298,340.7,340.96
952.7,298.76,339.95,339.73
950.43,299.63,340.04,339.37
953.02,297.72,340.17,341.06
953.02,298.35,340.97,340.62
953.38,299.2,340.09,341.66
952.88,298.47,339.41,340.51
947.15,298.68,339.18,336.93
953.39,297.77,340.72,341.01
954.96,298.09,339.15,339.92
950.59,299.31,339.29,338.07
954.01,297.75,341.43,340.3
954.99,297.16,341.03,341.38
954.1,299.11,339.3,339.2
954.3,298.97,338.66,339.36
955.03,299.08,339.66,341.67
952.69,298.45,337.77,341.03
955.59,297.56,339.25,341.34
953.34,298.13,340.36,340.42
955.89,297.88,341.46,341.64
955.43,298.84,340.41,340.92
953.71,297.74,339,340.92
953.22,299.32,339.08,339.22
954.58,297.76,340.94,341.13
953.69,298.68,339.45,341.28
955.03,298.55,338.73,341.14
953.03,298.72,340.26,340.29
954.28,298.07,339.22,340.08
954.94,298.94,338.82,341.09
954.52,299.06,338.98,341.3
953.92,297.94,340.5,339.5
951.09,299.53,339.53,340.63
957.2,297.19,340.89,340.9
952.37,298.58,339.45,339.19
955.24,299.46,340.41,338.86
953.37,299.08,339.93,339.72
951.74,296.87,339.63,339
953.75,298.03,340.47,340.75
953.05,298.03,339.78,338.52
955.38,299.32,339.78,340.61
953.78,299.66,339.77,339.65
949.14,296.65,340.63,336.92
950.22,295.15,339.93,336.99
955.01,297.71,340.87,340.3
954.13,298.71,339.01,340.72
951.93,297.74,338.87,339.54
953.51,299.44,339.48,340.15
955.4,298.65,339.74,339.32
954.23,299.53,340.04,340.33
954.53,298.85,339.36,339.06
954.13,297.3,339.63,337.99
955.77,298.75,333.01,341.2
953.86,299.16,338.71,339.39
953.31,298.15,338.67,340.08
956.56,297.53,340.36,340.72
955.49,298.03,339.5,341.36
953.69,298.19,339.79,339.19
951.91,299.31,338.91,341.29
954.38,298.13,340.5,341.72
954.06,298.76,340.26,341.63
956.3,297.24,340.06,341.6
954.07,300.17,339.11,341.9
951.45,297.21,338.24,340.87
953.84,297.19,340.18,341.99
955.55,298.57,339.69,341.28
952.08,299.06,340.18,341.43
953.28,297.41,339.61,341.36
948.83,297.78,337.73,341.2
953.59,296.32,340.05,341.5
952.97,296.57,338.79,338.65
948.92,298.61,338.31,339.45
